Store ID,Name,Brand,Store Number,Phone Number,Ownership Type,Street Combined,Street 1,Street 2,Street 3,City,Country Subdivision,CityState,Country,Postal Code,ZIP,Coordinates,Latitude,Longitude,Timezone,Current Timezone Offset,Olson Timezone,First Seen
1009080,Frys - Tempe #607,Starbucks,23521-230692,480-752-9700,LS,5100 S McClintock Dr,5100 S McClintock Dr,,,Tempe,AZ,TempeAZ,US,85282,85282,"(33.3791351318359, -111.909240722656)",33.37913513,-111.9092407,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,8/29/2014 4:00
1009081,Frys - Tempe #124,Starbucks,23522-230687,480-829-7799,LS,3255 S Rural Rd,3255 S Rural Rd,,,Tempe,AZ,TempeAZ,US,85282,85282,"(33.393856048584, -111.926315307617)",33.39385605,-111.9263153,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,8/29/2014 4:00
1009792,Aramark @ ASU Mobile Truck,Starbucks,24134-235664,,LS,1290 S Normal Ave,1290 S Normal Ave,,,Tempe,AZ,TempeAZ,US,85281,85281,"(33.4146118164063, -111.932762145996)",33.41461182,-111.9327621,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,9/8/2014 4:00
1006798,McClintock & Warner,Starbucks,21646-209784,480-730-3077,CO,1741 E. Warner Road,1741 E. Warner Road,,,Tempe,AZ,TempeAZ,US,85284,85284,"(33.3341865539551, -111.912826538086)",33.33418655,-111.9128265,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,9/16/2014 4:00
1009254,"55th St & Broadway, Tempe",Starbucks,23634-228544,623-258-5199,CO,"1537 W. Broadway Rd, Suite 107",1537 W. Broadway Rd,Suite 107,,Tempe,AZ,TempeAZ,US,85282,85282,"(33.4071350097656, -111.965156555176)",33.40713501,-111.9651566,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,9/15/2015 4:00
7991,"Scottsdale & McKellips, Tempe",Starbucks,9623-97419,480-941-6046,CO,1926 N. Scottsdale Rd.,1926 N. Scottsdale Rd.,,,Tempe,AZ,TempeAZ,US,852811517,85281,"(33.4509353637695, -111.9267578125)",33.45093536,-111.9267578,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
8363,"McClintock & Southern, Tempe",Starbucks,9996-96407,480-831-6042,CO,"3223 S. McClintock Drive, #101",3223 S. McClintock Drive,#101,,Tempe,AZ,TempeAZ,US,852825603,85282,"(33.3938179016113, -111.908630371094)",33.3938179,-111.9086304,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
10366,Target Tempe NE T-2176,Starbucks,76805-96781,480-214-2667,LS,1800 E Rio Salado Pkwy,1800 E Rio Salado Pkwy,,,Tempe,AZ,TempeAZ,US,852812255,85281,"(33.4296035766602, -111.905235290527)",33.42960358,-111.9052353,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
11573,Mill & 5th Avenue,Starbucks,5340-1014,(480) 966-7228,CO,"420 S. Mill Avenue, #104",420 S. Mill Avenue,#104,,Tempe,AZ,TempeAZ,US,852812828,85281,"(33.4256286621094, -111.940147399902)",33.42562866,-111.9401474,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
11842,Aramark ASU Palo Verde East,Starbucks,75247-94352,480-727-0462,LS,340 E University Dr,340 E University Dr,,,Tempe,AZ,TempeAZ,US,852815289,85281,"(33.4221343994141, -111.93416595459)",33.4221344,-111.934166,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
12439,Safeway-Tempe #1535,Starbucks,74486-96937,480-755-1844,LS,1515 E Elliott Rd,1515 E Elliott Rd,,,Tempe,AZ,TempeAZ,US,852841637,85284,"(33.348316192627, -111.913101196289)",33.34831619,-111.9131012,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
13084,Safeway-Tempe #1487,Starbucks,74293-74772,480-829-6824,LS,926 E Broadway,926 E Broadway,,,Tempe,AZ,TempeAZ,US,852821502,85282,"(33.4089431762695, -111.925102233887)",33.40894318,-111.9251022,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
13399,Albertsons-Tempe AZ #940,Starbucks,73409-23371,480-820-8166,LS,750 E Guadalupe Rd,750 E Guadalupe Rd,,,Tempe,AZ,TempeAZ,US,852832912,85283,"(33.3645820617676, -111.929733276367)",33.36458206,-111.9297333,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
13429,"Priest & Washington, Tempe",Starbucks,7970-95703,602-225-0212,CO,"1158 W. Washington Street, #108",1158 W. Washington Street,#108,,Tempe,AZ,TempeAZ,US,852811277,85281,"(33.4421577453613, -111.955589294434)",33.44215775,-111.9555893,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
13795,"Elliot & Priest, Tempe",Starbucks,8103-95836,480-756-8750,CO,"1620 W. Elliot Road, #106",1620 W. Elliot Road,#106,,Tempe,AZ,TempeAZ,US,852841024,85284,"(33.3495635986328, -111.964660644531)",33.3495636,-111.9646606,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
14144,Aramark ASU Memorial Union,Starbucks,75197-78022,480-727-7480,LS,2090 S Normal,2090 S Normal,,,Tempe,AZ,TempeAZ,US,852811324,85281,"(33.4182510375977, -111.933853149414)",33.41825104,-111.9338531,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
14444,Aramark ASU Bookstore,Starbucks,75278-78041,480-727-0830,LS,525 E. Orange St.,525 E. Orange St.,,,Tempe,AZ,TempeAZ,US,852879989,85287,"(33.4182167053223, -111.93189239502)",33.41821671,-111.9318924,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
14699,Rural & Baseline - Tempe,Starbucks,5560-1718,(480) 897-8335,CO,"5158 South Rural Road, #3",5158 South Rural Road,#3,,Tempe,AZ,TempeAZ,US,852827009,85282,"(33.3784103393555, -111.928695678711)",33.37841034,-111.9286957,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
14842,Guadalupe & McClintock,Starbucks,5378-1012,(480) 838-3989,CO,1817 E Guadalupe,1817 E Guadalupe,,,Tempe,AZ,TempeAZ,US,852833298,85283,"(33.3628921508789, -111.910675048828)",33.36289215,-111.910675,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
14887,"University & Hardy, Tempe",Starbucks,2837-90926,480 9671692,CO,871 W. University Drive,871 W. University Drive,,,Tempe,AZ,TempeAZ,US,852813463,85281,"(33.4216766357422, -111.951957702637)",33.42167664,-111.9519577,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
16966,"Rural & Loop 202, Tempe",Starbucks,13214-103798,480-894-3130,CO,"555 N. Scottsdale Road, #109",555 N. Scottsdale Road,#109,,Tempe,AZ,TempeAZ,US,852812294,85281,"(33.4344024658203, -111.926010131836)",33.43440247,-111.9260101,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
1006158,Frys-Tempe #627,Starbucks,20279-173852,480-783-6200,LS,9900 S Rural Rd,9900 S Rural Rd,,,Tempe,AZ,TempeAZ,US,852844116,85284,"(33.3220024108887, -111.928161621094)",33.32200241,-111.9281616,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
7522,Target Temple T-2278,Starbucks,76801-108114,254-295-1057,LS,3550 S General Bruce Dr,3550 S General Bruce Dr,,,Temple,TX,TempleTX,US,765045138,76504,"(31.0919857025146, -97.3857192993164)",31.0919857,-97.3857193,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
10703,Target Muhlengerg Township T-2302,Starbucks,76997-137359,610-921-5140,LS,4220 N 5th St Hwy,4220 N 5th St Hwy,,,Temple,PA,TemplePA,US,195601738,19560,"(40.3972663879395, -75.9279022216797)",40.39726639,-75.92790222,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
11919,I-35 & Hwy. 53,Starbucks,6405-33839,254-791-3949,CO,111 North General Bruce Drive,111 North General Bruce Drive,,,Temple,TX,TempleTX,US,765042437,76504,"(31.1031837463379, -97.3581390380859)",31.10318375,-97.35813904,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
14327,31st & Dodgen,Starbucks,8633-92932,254-770-0751,CO,1313 SW H.K. Dodgen,1313 SW H.K. Dodgen,,,Temple,TX,TempleTX,US,765021820,76502,"(31.0726871490479, -97.3695297241211)",31.07268715,-97.36952972,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
17626,"Las Tunas & Rosemead, Temple City",Starbucks,6746-77940,626-614-8004,CO,"5705 Rosemead Blvd, Temple City Square",5705 Rosemead Blvd,,Temple City Square,Temple City,CA,Temple CityCA,US,917801830,91780,"(34.1037406921387, -118.07413482666)",34.10374069,-118.0741348,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
6795,US 41 & 7th,Starbucks,13952-108223,812-299-2390,CO,"4900 US Highway 41 South, South Pointe Crossing",4900 US Highway 41 South,,South Pointe Crossing,Terre Haute,IN,Terre HauteIN,US,47802,47802,"(39.4073295593262, -87.4084548950195)",39.40732956,-87.4084549,US Eastern Standard Time,-240,GMT-05:00 America/Indianapolis,12/8/2013 22:41
12600,US 41 & Margaret,Starbucks,2727-87505,812-235-5346,CO,3017 South US 41,3017 South US 41,,,Terre Haute,IN,Terre HauteIN,US,478023791,47802,"(39.433162689209, -87.4141616821289)",39.43316269,-87.41416168,US Eastern Standard Time,-240,GMT-05:00 America/Indianapolis,12/8/2013 22:41
17420,25th & Wabash,Starbucks,11505-104425,812-232-9564,CO,2500 Wabash Avenue,2500 Wabash Avenue,,,Terre Haute,IN,Terre HauteIN,US,478031506,47803,"(39.4710350036621, -87.3787231445313)",39.471035,-87.37872314,US Eastern Standard Time,-240,GMT-05:00 America/Indianapolis,12/8/2013 22:41
12564,I-20 & Hwy 34,Starbucks,9538-97148,972-563-2086,CO,1620 SH 34 South,1620 SH 34 South,,,Terrell,TX,TerrellTX,US,75160,75160,"(32.7030868530273, -96.2761764526367)",32.70308685,-96.27617645,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
1007327,N. State Line Ave & Arkansas Blvd.,Starbucks,20391-179504,8707799722,CO,3912 N State Line Ave,3912 N State Line Ave,,,Texarkana,AR,TexarkanaAR,US,71854,71854,"(33.4613914489746, -94.042839050293)",33.46139145,-94.04283905,Central Standard Time,-300,GMT-06:00 America/Chicago,5/23/2014 4:00
9812,I-30 & Richmond,Starbucks,8886-94179,903-223-8224,CO,"2507 Richmond Road, Texarkana Shopping Center",2507 Richmond Road,,Texarkana Shopping Center,Texarkana,TX,TexarkanaTX,US,755032324,75503,"(33.457820892334, -94.088996887207)",33.45782089,-94.08899689,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
92312,Galveston Premium Outlet Mall,Starbucks,18377-178325,2813372354,CO,"5885 Gulf Freeway, 358, Tanger OUtlets S. Houston/Galveston",5885 Gulf Freeway,358,Tanger OUtlets S. Houston/Galveston,Texas City,TX,Texas CityTX,US,77591,77591,"(29.4249725341797, -95.0592956542969)",29.42497253,-95.05929565,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
10752,FM 1764 & Hwy 146,Starbucks,14501-114145,409-965-0278,CO,3480 Palmer Hwy,3480 Palmer Hwy,,,Texas City,TX,Texas CityTX,US,775906512,77590,"(29.3957653045654, -94.9489517211914)",29.3957653,-94.94895172,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
10730,Safeway-Thatcher #2648,Starbucks,79759-136613,928-428-2771,LS,2125 W US-70,2125 W US-70,,,Thatcher,AZ,ThatcherAZ,US,855525446,85552,"(32.8376808166504, -109.735382080078)",32.83768082,-109.7353821,US Mountain Standard Time,-420,GMT+000000 America/Phoenix,12/8/2013 22:41
17275,Main & 121,Starbucks,11306-103887,469-362-1318,CO,3701 Main St,3701 Main St,,,The Colony,TX,The ColonyTX,US,750562808,75056,"(33.066722869873, -96.8902053833008)",33.06672287,-96.89020538,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
1006662,The Dalles,Starbucks,21268-206225,5412961235,CO,"1200 West 6th Street, 200",1200 West 6th Street,200,,The Dalles,OR,The DallesOR,US,97058,97058,"(45.6059265136719, -121.200546264648)",45.60592651,-121.2005463,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,3/10/2014 4:00
12561,Safeway-The Dalles #1489,Starbucks,74302-77220,541-298-9488,LS,520 Mt. Hood St,520 Mt. Hood St,,,The Dalles,OR,The DallesOR,US,970583555,97058,"(45.6043701171875, -121.193168640137)",45.60437012,-121.1931686,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
17515,Fred Meyer - The Dalles #372,Starbucks,79246-100439,541-296-1700,LS,1215 West 6th Street,1215 West 6th Street,,,The Dalles,OR,The DallesOR,US,970583585,97058,"(45.6067237854004, -121.199546813965)",45.60672379,-121.1995468,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
16337,Sumter Landing,Starbucks,8949-94106,352-751-0843,CO,966 Old Mill Run,966 Old Mill Run,,,The Villages,FL,The VillagesFL,US,321621675,32162,"(28.9081497192383, -81.9742736816406)",28.90814972,-81.97427368,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16290,Kroger-The Woodlands #732,Starbucks,72761-78306,281-419-1116,LS,800 Research Forest Drive,800 Research Forest Drive,,,The Woodlands,TX,The WoodlandsTX,US,77381,77381,"(30.210334777832, -95.5282592773438)",30.21033478,-95.52825928,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
1009025,Hughes Landing & Lake Woodlands,Starbucks,23476-230504,8327024812,CO,"1950 Hughes Landing Blvd, Suite 600",1950 Hughes Landing Blvd,Suite 600,,The Woodlands,TX,The WoodlandsTX,US,77380,77380,"(30.169620513916, -95.473030090332)",30.16962051,-95.47303009,Central Standard Time,-300,GMT-06:00 America/Chicago,3/20/2015 4:00
8952,Panther Creek & Woodlands Pkwy,Starbucks,6351-20622,281-419-6758,CO,"4775 W. Panther Creek, A-160",4775 W. Panther Creek,A-160,,The Woodlands,TX,The WoodlandsTX,US,773813592,77381,"(30.1745357513428, -95.4994049072266)",30.17453575,-95.49940491,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
9809,Six Pines & Lake Woodlands,Starbucks,8887-94762,281-465-9257,CO,"9595 Six Pines, 970",9595 Six Pines,970,,The Woodlands,TX,The WoodlandsTX,US,773801531,77380,"(30.1660537719727, -95.4611358642578)",30.16605377,-95.46113586,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
10107,Woodlands & Kuykendahl,Starbucks,10654-101323,(281)419-3207,CO,10716 Kuykendahl Rd,10716 Kuykendahl Rd,,,The Woodlands,TX,The WoodlandsTX,US,773812591,77381,"(30.1777076721191, -95.5353775024414)",30.17770767,-95.5353775,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
10753,Woodlands Pkwy & FM 2978,Starbucks,13988-110295,281-419-0329,CO,9955 Woodlands Pkwy,9955 Woodlands Pkwy,,,The Woodlands,TX,The WoodlandsTX,US,773822926,77382,"(30.1812000274658, -95.5376968383789)",30.18120003,-95.53769684,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
13122,Randalls-The Woodlands #2617,Starbucks,74570-82180,936-321-2322,LS,9420 College Park Dr,9420 College Park Dr,,,The Woodlands,TX,The WoodlandsTX,US,773844516,77384,"(30.2288570404053, -95.5089950561523)",30.22885704,-95.50899506,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
15650,Pinecroft & Lake Woodlands,Starbucks,6350-12250,281-367-1457,CO,"1440-G Lake Woodlands Dr., Pinecroft Specialty Center",1440-G Lake Woodlands Dr.,,Pinecroft Specialty Center,The Woodlands,TX,The WoodlandsTX,US,773803274,77380,"(30.1689968109131, -95.4574279785156)",30.16899681,-95.45742798,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
16414,Kroger-The Woodlands #365,Starbucks,72879-86581,281-296-0186,LS,6700 Woodlands Pkwy,6700 Woodlands Pkwy,,,The Woodlands,TX,The WoodlandsTX,US,773822575,77382,"(30.1824607849121, -95.5359954833984)",30.18246078,-95.53599548,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
18150,Research Forest & New Trails,Starbucks,14050-110645,281-419-6972,CO,3000 Research Forest Drive,3000 Research Forest Drive,,,The Woodlands,TX,The WoodlandsTX,US,773814384,77381,"(30.1797466278076, -95.4804382324219)",30.17974663,-95.48043823,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
10261,Canal & Glenwild,Starbucks,10596-101381,985-447-4107,CO,612 North Canal Blvd,612 North Canal Blvd,,,Thibodaux,LA,ThibodauxLA,US,703018070,70301,"(29.8115787506104, -90.8153991699219)",29.81157875,-90.81539917,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
10846,"Kroger-Thompson Station, TN #588",Starbucks,3055-142044,615-791-5346,LS,4726 Traders Way,4726 Traders Way,,,Thompsons Station,TN,Thompsons StationTN,US,371795366,37179,"(35.7836151123047, -86.9148941040039)",35.78361511,-86.9148941,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
9508,I-25 & 120th-Thornton,Starbucks,9554-97218,303-451-2314,CO,45 East 120th,45 East 120th,,,Thornton,CO,ThorntonCO,US,80241,80241,"(39.9145088195801, -104.987777709961)",39.91450882,-104.9877777,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
10565,136th & Colorado- Thornton,Starbucks,11479-100284,303-451-9492,CO,"13671 Colorado Blvd, Suite A",13671 Colorado Blvd,Suite A,,Thornton,CO,ThorntonCO,US,80233,80233,"(39.9441223144531, -104.940933227539)",39.94412231,-104.9409332,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
12840,120th & Colorado-Thornton,Starbucks,6945-86206,303-280-1580,CO,3894 E. 120th Avenue,3894 E. 120th Avenue,,,Thornton,CO,ThorntonCO,US,80241,80241,"(39.9133911132813, -104.941780090332)",39.91339111,-104.9417801,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
91359,King Soopers-Thornton #101,Starbucks,18537-92947,720-872-1630,LS,13700 Colorado Blvd,13700 Colorado Blvd,,,Thornton,CO,ThorntonCO,US,80241,80241,"(39.9428901672363, -104.940269470215)",39.94289017,-104.9402695,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
116427,King Soopers-Thornton #68,Starbucks,73874-110989,303-451-6955,LS,3801 East 120 Ave,3801 East 120 Ave,,,Thornton,CO,ThorntonCO,US,80241,80241,"(39.9140357971191, -104.942840576172)",39.9140358,-104.9428406,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
1007505,King Soopers Thornton #24,Starbucks,21637-212584,303-452-8657,LS,750 E 104th Ave,750 E 104th Ave,,,Thornton,CO,ThorntonCO,US,80229,80229,"(39.8851509094238, -104.983512878418)",39.88515091,-104.9835129,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/31/2014 5:00
8234,84th and Pearl-Thornton,Starbucks,9599-97632,303-287-6812,CO,8410 Pearl Street,8410 Pearl Street,,,Thornton,CO,ThorntonCO,US,802294805,80229,"(39.8493995666504, -104.979118347168)",39.84939957,-104.9791183,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
10431,168th & Washington- Thornton,Starbucks,9946-98432,303-451-0324,CO,"16769 N Washington St, Lakeridge",16769 N Washington St,,Lakeridge,Thornton,CO,ThorntonCO,US,800238969,80023,"(39.9989700317383, -104.975608825684)",39.99897003,-104.9756088,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
13217,Super Target Thornton ST-1372,Starbucks,72647-48379,303-280-0400,LS,1001 E 120th Ave,1001 E 120th Ave,,,Thornton,CO,ThorntonCO,US,802335711,80233,"(39.9164924621582, -104.974594116211)",39.91649246,-104.9745941,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
13253,Albertsons-Thornton #892,Starbucks,73172-21492,303-255-0596,LS,3840 E 104th Ave,3840 E 104th Ave,,,Thornton,CO,ThorntonCO,US,802334436,80233,"(39.8835182189941, -104.942329406738)",39.88351822,-104.9423294,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
13984,Safeway-Thornton #1873,Starbucks,74407-85001,303-280-2245,LS,811 Thornton Parkway,811 Thornton Parkway,,,Thornton,CO,ThorntonCO,US,802293681,80229,"(39.8636360168457, -104.996910095215)",39.86363602,-104.9969101,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
113741,Wendy & Grande Vista,Starbucks,5830-159944,,CO,975 Broadbeck Dr.,975 Broadbeck Dr.,,,Thousand Oaks,CA,Thousand OaksCA,US,91320,91320,"(34.1918678283691, -118.938110351563)",34.19186783,-118.9381104,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
116305,Thousand Oaks & Rancho,Starbucks,17656-175784,805-379-1750,CO,1195 East Thousand Oaks Blvd.,1195 East Thousand Oaks Blvd.,,,Thousand Oaks,CA,Thousand OaksCA,US,91362,91362,"(34.1787986755371, -118.85814666748)",34.17879868,-118.8581467,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
1005345,The Oaks Mall,Starbucks,19684-200324,8053714399,CO,"350 West Hillcrest Drive, CL121",350 West Hillcrest Drive,CL121,,Thousand Oaks,CA,Thousand OaksCA,US,91360,91360,"(34.1835327148438, -118.887367248535)",34.18353271,-118.8873672,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
1007002,California Lutheran University/Thou,Starbucks,22799-210125,805-492-2411,LS,60 W Olsen Rd,60 W Olsen Rd,,,Thousand Oaks,CA,Thousand OaksCA,US,91360,91360,"(34.2268676757813, -118.870880126953)",34.22686768,-118.8708801,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,8/22/2014 4:00
